Index	Chromosome	Position
5368	A8	40
5369	A8	41
5370	A8	37
5371	A8	37
5372	A8	39
5373	A8	36
5374	A8	37
5375	A8	38
5376	A8	34
5377	A8	40
5378	A8	40
5379	A5	52
5380	A8	35
5381	A8	37
5382	A8	39
5383	A8	30
5384	A8	40
5385	A8	34
5386	A8	41
5387	A8	42
5388	A8	49
5389	A5	43
5390	A8	40
5391	A8	49
5392	A8	38
5393	A8	39
5394	A8	47
5395	A8	50
5396	A8	42
5397	A8	44
5398	A8	48
5399	A8	41
5400	A8	43
5401	A8	43
5402	A8	44
5403	A8	46
5404	A8	47
5405	A8	37
5406	A8	52
5407	A8	45
5408	A8	33
5409	A8	46
5410	A8	43
5411	A8	43
5412	A8	46
5413	A8	46
5414	A8	44
5415	A8	50
5416	A8	37
5417	A8	53
5418	A8	47
5419	A8	52
5420	A8	50
5421	A8	4
5422	A8	46
5423	A8	47
5424	A8	51
5425	A8	51
5426	A8	46
5427	A8	47
5428	A8	49
5429	A8	47
5430	A8	52
5431	A8	46
5432	A8	47
5433	A8	45
5434	A8	47
5435	A8	47
5436	A8	47
5437	A8	51
5438	A8	50
5439	A8	61
5440	A8	50
5441	A8	54
5442	A8	50
5443	A8	57
5444	A8	72
5445	A8	8
5446	A8	8
5447	A8	61
5448	A8	49
5449	A8	51
5450	A8	49
5451	A8	52
5452	A8	42
5453	A8	54
5454	A8	53
5455	A8	64
5456	A8	50
5457	A8	62
5458	A8	52
5459	A8	52
5460	A8	51
5461	A8	59
5462	A8	59
5463	A8	62
5464	A8	55
5465	A8	65
5466	A8	60
5467	A8	54
5468	A8	54
5469	A8	54
5470	A8	55
5471	A8	63
5472	A8	63
5473	A8	75
5474	A8	56
5475	A8	75
5476	A8	59
5477	A8	55
5478	A8	76
5479	A8	67
5480	A8	57
5481	A8	53
5482	A8	63
5483	A8	51
5484	A8	55
5485	A8	56
5486	A8	62
5487	A8	64
5488	A8	58
5489	A8	59
5490	A8	50
5491	A8	70
5492	A8	70
5493	A8	77
5494	A8	41
5495	A8	59
5496	C3	72
5497	A8	56
5498	A8	64
5499	A8	60
5500	A8	71
5501	A8	66
5502	A8	71
5503	A8	74
5504	A8	55
5505	A8	63
5506	A8	71
5507	A8	56
5508	A8	71
5509	C3	76
5510	A8	67
5511	A8	67
5512	A8	63
5513	A8	70
5514	A8	63
5515	A8	66
5516	A8	62
5517	A8	63
5518	A8	74
5519	A8	74
5520	A8	72
5521	A8	65
5522	A8	68
5523	A8	70
5524	A8	73
5525	A8	64
5526	A8	67
5527	A8	67
5528	A8	64
5529	A8	65
5530	A8	69
5531	A8	73
5532	A8	63
5533	A8	64
5534	A8	73
5535	A8	62
5536	A8	65
5537	A8	71
5538	A8	72
5539	A8	72
5540	A8	66
5541	A8	66
5542	A8	71
5543	A8	64
5544	A8	72
5545	A8	64
5546	A8	64
5547	A8	75
5548	A8	64
5549	A8	72
5550	A8	63
5551	A8	68
5552	A8	63
5553	A8	65
5554	A8	70
5555	A8	72
5556	A8	70
5557	A8	70
5558	A8	70
5559	A8	60
5560	A8	64
5561	A8	65
5562	A8	64
5563	A8	67
5564	A8	64
5565	A8	66
5566	A8	77
5567	A8	77
5568	A8	67
5569	A8	68
5570	A8	70
5571	A8	85
5572	A8	77
5573	A8	68
5574	A8	70
5575	A8	72
5576	A8	73
5577	A8	78
5578	A8	70
5579	A8	77
5580	A8	77
5581	A8	72
5582	A8	72
5583	A8	73
5584	A8	82
5585	A8	67
5586	A8	82
5587	A8	71
5588	A8	82
5589	A8	73
5590	A8	78
5591	A8	79
5592	A8	57
5593	A8	57
5594	A8	78
5595	A8	85
5596	A8	74
5597	A8	81
5598	A8	77
5599	A8	85
5600	A8	73
5601	A8	78
5602	A8	78
5603	A8	73
5604	A8	79
5605	A8	62
5606	A8	78
5607	A8	81
5608	A8	81
5609	A8	84
5610	A8	90
5611	A8	84
5612	A8	87
5613	A8	75
5614	A8	90
5615	A8	90
5616	A8	88
5617	A8	88
5618	A8	84
5619	A8	91
5620	A8	84
5621	A8	82
5622	A8	90
5623	A8	85
5624	A8	85
5625	A8	85
5626	A8	83
5627	A8	85
5628	A8	85
5629	A8	89
5630	A8	93
5631	A8	91
5632	A8	85
5633	A8	89
5634	A8	91
5635	A8	88
5636	A8	80
5637	A8	86
5638	A8	93
5639	A8	89
5640	A8	97
5641	A8	96
5642	A8	97
5643	A8	95
5644	A8	95
5645	A8	92
5646	A8	92
5647	A8	92
5648	A8	90
5649	A8	91
5650	A8	89
5651	A8	93
5652	A8	90
5653	A8	90
5654	C8	48
5655	A8	89
5656	A8	97
5657	A8	89
5658	A8	97
5659	A8	86
5660	A8	90
5661	A8	99
5662	A8	98
5663	A8	90
5664	A8	98
5665	A8	90
5666	A8	90
5667	A8	9
5668	A8	10
5669	A8	7
5670	A8	10
5671	A8	10
5672	A8	11
5673	A8	11
5674	A8	10
5675	A8	8
5676	A8	8
5677	A8	11
5678	A8	13
5679	A8	11
5680	A8	8
5681	A8	9
5682	A8	9
5683	A8	10
5684	A8	10
5685	A8	11
5686	A8	9
5687	A8	10
5688	A8	1
5689	A8	9
5690	A8	11
5691	A8	10
5692	A8	10
5693	A8	10
5694	A8	10
5695	A8	11
5696	A8	11
5697	A8	10
5698	A8	11
5699	A8	15
5700	A8	11
5701	A8	11
5702	A8	11
5703	A8	9
5704	A8	12
5705	A8	12
5706	A8	11
5707	A8	11
5708	A8	11
5709	A8	11
5710	A8	14
5711	A8	14
5712	A8	14
5713	A8	14
5714	A8	13
5715	A8	13
5716	A8	1
5717	A8	15
5718	A8	14
5719	A8	14
5720	A8	13
5721	A8	13
5722	A8	13
5723	A8	13
5724	A8	15
5725	A8	16
5726	A8	14
5727	A8	20
5728	A8	11
5729	A8	1
5730	A8	1
5731	A8	13
5732	A8	12
5733	A8	11
5734	A8	14
5735	A8	10
5736	A8	7
5737	A8	12
5738	A8	11
5739	A8	12
5740	A8	11
5741	A8	12
5742	A8	17
5743	A10	39
5744	A10	45
5745	A10	37
5746	A10	44
5747	A8	15
5748	A8	12
5749	A8	12
5750	A8	12
5751	A8	1
5752	A8	12
5753	A8	1
5754	A8	14
5755	A8	17
5756	A8	20
5757	A8	4
5758	A8	17
5759	A8	4
5760	A8	17
5761	A8	18
5762	A8	8
5763	A8	30
5764	A8	16
5765	A8	18
5766	A8	13
5767	A8	19
5768	A8	20
5769	A8	19
5770	A8	24
5771	A8	2
5772	A8	14
5773	A8	14
5774	A8	14
5775	A8	7
5776	A8	14
5777	A8	15
5778	A8	14
5779	A8	15
5780	A8	18
5781	A8	3
5782	A8	3
5783	A8	2
5784	A8	14
5785	A8	16
5786	A8	14
5787	A8	6
5788	A8	9
5789	A8	16
5790	A8	17
5791	A8	17
5792	A8	16
5793	A8	5
5794	A8	17
5795	A8	29
5796	A8	16
5797	A8	18
5798	A8	16
5799	A8	17
5800	A8	17
5801	A8	16
5802	A8	23
5803	A8	23
5804	A8	30
5805	A8	24
5806	A8	19
5807	A8	19
5808	A8	18
5809	A8	20
5810	A8	19
5811	A9	48
5812	A9	28
5813	A9	31
5814	A9	9
5815	A9	35
5816	A9	13
5817	A9	36
5818	A9	6
5819	A9	32
5820	A9	36
5821	A9	40
5822	A9	36
5823	A9	40
5824	A9	40
5825	A9	36
5826	A9	51
5827	A9	43
5828	A9	39
5829	A9	43
5830	A9	47
5831	A9	48
5832	A9	51
5833	A9	61
5834	A9	39
5835	A9	47
5836	A9	7
5837	A9	30
5838	A9	24
5839	A9	37
5840	A9	29
5841	A9	37
5842	A9	44
5843	A9	28
5844	A9	33
5845	A9	33
5846	A9	31
5847	A9	39
5848	A9	36
5849	A9	26
5850	A9	35
5851	A9	33
5852	A9	26
5853	A9	44
5854	A9	43
5855	A9	16
5856	A9	59
5857	C9	33
5858	A9	6
5859	A9	26
5860	C9	42
5861	A9	41
5862	A9	30
5863	A9	25
5864	A9	25
5865	A9	23
5866	A9	21
5867	A9	40
5868	A9	30
5869	A9	20
5870	A9	15
5871	A9	29
5872	A9	29
5873	A9	39
5874	A9	32
5875	A9	29
5876	A9	17
5877	A9	48
5878	A9	24
5879	A9	18
5880	A9	12
5881	A9	18
5882	A9	56
5883	A9	46
5884	A9	37
5885	A9	37
5886	A9	16
5887	A9	16
5888	A9	55
5889	A9	51
5890	A9	19
5891	A9	37
5892	A9	11
5893	A9	48
5894	A9	44
5895	A9	48
5896	A9	55
5897	A9	49
5898	A9	16
5899	A9	12
5900	A9	54
5901	A9	55
5902	A7	10
5903	A7	10
5904	A9	17
5905	A7	18
5906	A9	12
5907	A6	58
5908	A9	12
5909	A9	13
5910	A9	48
5911	A9	49
5912	A9	15
5913	A9	43
5914	A9	46
5915	A9	15
5916	A9	46
5917	A9	51
5918	A9	43
5919	A9	46
5920	A9	46
5921	A9	43
5922	A9	50
5923	A9	54
5924	A9	50
5925	A9	53
5926	A9	49
5927	A9	15
5928	A9	53
5929	A9	54
5930	A9	29
5931	A9	15
5932	A9	11
5933	A9	29
5934	A9	55
5935	A9	6
5936	A9	4
5937	A9	48
5938	A9	57
5939	A9	43
5940	A9	10
5941	A9	48
5942	A9	48
5943	A9	62
5944	A9	47
5945	A3	74
5946	A9	62
5947	A9	47
5948	A9	53
5949	A9	44
5950	A9	63
5951	A9	63
5952	A9	51
5953	A9	67
5954	A9	63
5955	A9	58
5956	A9	51
5957	A9	60
5958	A9	59
5959	A9	62
5960	A9	59
5961	A9	62
5962	A9	62
5963	A9	58
5964	A9	64
5965	A9	61
5966	A9	57
5967	C9	4
5968	A9	60
5969	A9	66
5970	A9	66
5971	A9	66
5972	A9	63
5973	A9	64
5974	A9	64
5975	A9	65
5976	A9	65
5977	A9	65
5978	A9	69
5979	A9	61
5980	A9	66
5981	A9	66
5982	A9	67
5983	A9	66
5984	A9	65
5985	A9	64
5986	A9	55
5987	A9	64
5988	A9	64
5989	A9	71
5990	A9	68
5991	A9	84
5992	A9	14
5993	A9	64
5994	A9	69
5995	A9	67
5996	A9	67
5997	A9	11
5998	A9	71
5999	A9	15
6000	C9	19
6001	A9	67
6002	A9	72
6003	A9	71
6004	A9	71
6005	A9	75
6006	A9	71
6007	A9	76
6008	A9	73
6009	A9	71
6010	A9	72
6011	A9	76
6012	A9	70
6013	A9	74
6014	A9	77
6015	A9	75
6016	A9	78
6017	A9	77
6018	A9	78
6019	A9	73
6020	A9	73
6021	A9	78
6022	A9	78
6023	A9	79
6024	A9	80
6025	A9	77
6026	A9	78
6027	A9	78
6028	C8	64
6029	A9	75
6030	A9	80
6031	A9	75
6032	A9	76
6033	A9	78
6034	A9	75
6035	A9	80
6036	A9	75
6037	A9	79
6038	A9	78
6039	A9	80
6040	A9	80
6041	A9	79
6042	A9	80
6043	A9	78
6044	A9	76
6045	A9	77
6046	A9	75
6047	A9	79
6048	A9	80
6049	A9	78
6050	A9	77
6051	A9	76
6052	A9	80
6053	A9	79
6054	A9	78
6055	A9	78
6056	A9	78
6057	A9	79
6058	A9	79
6059	A9	82
6060	A9	82
6061	A9	81
6062	A9	82
6063	A9	79
6064	A9	83
6065	A9	83
6066	A9	83
6067	A9	81
6068	A9	77
6069	A9	81
6070	A9	8
6071	A9	21
6072	A9	89
6073	A9	84
6074	A9	83
6075	A9	81
6076	A9	81
6077	A9	85
6078	A9	81
6079	A9	84
6080	A9	84
6081	A9	85
6082	A9	19
6083	A9	23
6084	A9	83
6085	A9	84
6086	A9	84
6087	A9	81
6088	A9	18
6089	A9	81
6090	A9	81
6091	A9	85
6092	A9	82
6093	A9	86
6094	A9	82
6095	A9	83
6096	A9	84
6097	A9	82
6098	A9	82
6099	A9	82
6100	A9	82
6101	A9	82
6102	A9	82
6103	A9	83
6104	A9	83
6105	A9	84
6106	A9	19
6107	A9	83
6108	A9	83
6109	A9	83
6110	A9	83
6111	A9	84
6112	A9	85
6113	A9	84
6114	A9	84
6115	A9	83
6116	A9	85
6117	A9	86
6118	A9	87
6119	A9	89
6120	A9	87
6121	A9	85
6122	A9	87
6123	A9	88
6124	A9	88
6125	A9	88
6126	A9	85
6127	A9	90
6128	A9	18
6129	A9	89
6130	A9	88
6131	A9	88
6132	A9	89
6133	C8	78
6134	A9	88
6135	A9	94
6136	A9	88
6137	A9	90
6138	A9	88
6139	A9	91
6140	A9	90
6141	A9	90
6142	A9	90
6143	A9	89
6144	A9	88
6145	A9	89
6146	A9	90
6147	A9	90
6148	A9	88
6149	A9	91
6150	A9	91
6151	A9	14
6152	A9	91
6153	A9	90
6154	A9	89
6155	A9	89
6156	A9	91
6157	A9	88
6158	A9	91
6159	A9	88
6160	A9	91
6161	A9	89
6162	A9	90
6163	A9	91
6164	A9	91
6165	A9	91
6166	A9	91
6167	A9	89
6168	C8	76
6169	A9	92
6170	A9	92
6171	A9	92
6172	A9	92
6173	A9	90
6174	A9	91
6175	A9	17
6176	A9	95
6177	A9	95
6178	A9	95
6179	A9	94
6180	A9	94
6181	A9	95
6182	A9	95
6183	A9	96
6184	A9	97
6185	A9	96
6186	A9	97
6187	A9	97
6188	A9	97
6189	A9	97
6190	A9	97
6191	A9	97
6192	A9	97
6193	A9	97
6194	A9	97
6195	C8	98
6196	A9	97
6197	A9	97
6198	A9	99
6199	A9	99
6200	A9	99
6201	A9	99
6202	A9	99
6203	A9	98
6204	A9	98
6205	A9	98
6206	A9	98
6207	A9	98
6208	A9	98
6209	A9	99
6210	A9	99
6211	A9	99
6212	A9	90
6213	A9	100
6214	A9	100
6215	A9	24
6216	A9	25
6217	A9	26
6218	A9	28
6219	A9	23
6220	A9	17
6221	A9	25
6222	A9	24
6223	A9	15
6224	A9	16
6225	A9	25
6226	A9	24
6227	A9	21
6228	A9	29
6229	A9	18
6230	A9	18
6231	A9	19
6232	A9	25
6233	A9	89
6234	C8	80
6235	A9	89
6236	A9	87
6237	A9	87
6238	A9	88
6239	A9	87
6240	A9	85
6241	A9	86
6242	A9	88
6243	A9	86
6244	A9	18
6245	A9	26
6246	A9	25
6247	A9	36
6248	A9	18
6249	C9	27
6250	A9	15
6251	A9	33
6252	A9	26
6253	A9	30
6254	A9	33
6255	A9	7
6256	A9	6
6257	A9	5
6258	A9	72
6259	A9	45
6260	A9	19
6261	A9	6
6262	A9	5
6263	A9	5
6264	A9	18
6265	A9	5
6266	A9	39
6267	A9	38
6268	A9	35
6269	A9	6
6270	A9	23
6271	A9	20
6272	A9	39
6273	A9	59
6274	A9	7
6275	A9	46
6276	A9	41
6277	A9	47
6278	A9	36
6279	A9	36
6280	A9	40
6281	A9	10
6282	A9	35
6283	A9	6
6284	A9	5
6285	A9	43
6286	A9	46
6287	C9	24
6288	A9	60
6289	A9	6
6290	A9	7
6291	A9	7
6292	A9	31
6293	A9	40
6294	A9	41
6295	A9	38
6296	A9	42
6297	A9	34
6298	A9	39
6299	A9	39
6300	A9	40
6301	A9	11
6302	A9	1
6303	A9	43
6304	A9	32
6305	A9	37
6306	A9	26
6307	A9	9
6308	A9	37
6309	A9	45
6310	A9	37
6311	A9	37
6312	A9	28
6313	A9	28
6314	A9	28
6315	A9	40
6316	A9	42
6317	A9	64
6318	A9	52
6319	A9	37
6320	A9	9
6321	A9	37
6322	A10	9
6323	A10	37
6324	A10	33
6325	A10	41
6326	A10	44
6327	A10	39
6328	A10	35
6329	A10	42
6330	A10	45
6331	A10	49
6332	A10	41
6333	A10	38
6334	A10	46
6335	A10	39
6336	A10	33
6337	A10	64
6338	A10	47
6339	A10	36
6340	A10	47
6341	A10	65
6342	A10	34
6343	A10	47
6344	A10	49
6345	A10	37
6346	A10	40
6347	A10	32
6348	A10	48
6349	A10	45
6350	A10	48
6351	A10	42
6352	A10	48
6353	A10	40
6354	A10	51
6355	A10	42
6356	A10	43
6357	A10	66
6358	A10	56
6359	A10	56
6360	A10	47
6361	A10	48
6362	A10	38
6363	A10	30
6364	C9	68
6365	A10	48
6366	A10	37
6367	A10	57
6368	A10	48
6369	A10	51
6370	A10	51
6371	A10	53
6372	A10	36
6373	A10	38
6374	A10	48
6375	A10	39
6376	A10	59
6377	A10	43
6378	A10	51
6379	A10	51
6380	A10	48
6381	A10	14
6382	A10	52
6383	A10	40
6384	A10	48
6385	A10	60
6386	A10	46
6387	A10	52
6388	A10	17
6389	A10	49
6390	A10	46
6391	A10	60
6392	A10	52
6393	A10	53
6394	A7	7
6395	A7	7
6396	A7	6
6397	A7	6
6398	A7	7
6399	A7	10
6400	A7	6
6401	A10	16
6402	A10	14
6403	A7	9
6404	A7	7
6405	A7	7
6406	A7	7
6407	A7	11
6408	A7	11
6409	A7	9
6410	A7	10
6411	A7	10
6412	A7	7
6413	A7	11
6414	A7	8
6415	A7	10
6416	A10	17
6417	A7	9
6418	A10	21
6419	A10	18
6420	A7	10
6421	A7	11
6422	A3	39
6423	A10	14
6424	A10	14
6425	A7	7
6426	A7	10
6427	A7	12
6428	A7	14
6429	A7	13
6430	A7	12
6431	A7	11
6432	A7	12
6433	A7	13
6434	A7	13
6435	A7	13
6436	A7	11
6437	A7	11
6438	A7	16
6439	A7	9
6440	A7	9
6441	A7	11
6442	A7	11
6443	A10	18
6444	A10	53
6445	A10	54
6446	A10	55
6447	A10	55
6448	A10	39
6449	A10	60
6450	A10	43
6451	A10	52
6452	A10	60
6453	A10	47
6454	A10	38
6455	A10	59
6456	A10	72
6457	A10	58
6458	A10	56
6459	A10	51
6460	A10	50
6461	A10	53
6462	A10	54
6463	A10	57
6464	A10	50
6465	A10	10
6466	A10	52
6467	A10	51
6468	A10	65
6469	A10	49
6470	A10	52
6471	A10	57
6472	A10	51
6473	A10	57
6474	A10	48
6475	A10	48
6476	A10	56
6477	A10	61
6478	A10	57
6479	A10	57
6480	A10	66
6481	A10	57
6482	A10	56
6483	A10	51
6484	A10	57
6485	A10	53
6486	A10	55
6487	A10	54
6488	A10	54
6489	A10	57
6490	A10	58
6491	A10	61
6492	A10	58
6493	A10	57
6494	A10	57
6495	A10	61
6496	A10	68
6497	A10	61
6498	A10	73
6499	A10	69
6500	A10	62
6501	A10	62
6502	A10	55
6503	A10	11
6504	A10	62
6505	A10	65
6506	A10	68
6507	A10	54
6508	A10	70
6509	A10	68
6510	A10	66
6511	A10	77
6512	A10	60
6513	A10	61
6514	A10	60
6515	A10	61
6516	A10	63
6517	A10	72
6518	A10	65
6519	A10	69
6520	A10	66
6521	A10	63
6522	A10	66
6523	A10	57
6524	A10	68
6525	A10	68
6526	A10	13
6527	A10	68
6528	A10	16
6529	A10	81
6530	A10	76
6531	A10	62
6532	A10	66
6533	A10	66
6534	A10	66
6535	A10	69
6536	A10	73
6537	A10	71
6538	A10	68
6539	A10	60
6540	A10	68
6541	A10	64
6542	A10	68
6543	A10	68
6544	A10	16
6545	A10	13
6546	A10	71
6547	A10	69
6548	A10	77
6549	A10	73
6550	A10	72
6551	A10	76
6552	A10	71
6553	A10	72
6554	A10	65
6555	A10	71
6556	A10	64
6557	A10	72
6558	A10	67
6559	A10	73
6560	A10	13
6561	A10	18
6562	A10	78
6563	A10	71
6564	A10	72
6565	A10	80
6566	A10	74
6567	A10	86
6568	A10	76
6569	A10	67
6570	A10	74
6571	A10	77
6572	A10	76
6573	A10	79
6574	A10	74
6575	A10	77
6576	A10	69
6577	A10	74
6578	A10	77
6579	A10	93
6580	A10	92
6581	A10	91
6582	A10	91
6583	A10	89
6584	A10	91
6585	A10	91
6586	A10	89
6587	A10	88
6588	A10	87
6589	A10	86
6590	A10	88
6591	A10	88
6592	A10	89
6593	A10	85
6594	A10	86
6595	A10	85
6596	A10	87
6597	A10	86
6598	A10	86
6599	A10	87
6600	A10	87
6601	A10	83
6602	A10	82
6603	A10	85
6604	A10	85
6605	A10	84
6606	A10	85
6607	A10	82
6608	A10	84
6609	A10	83
6610	A10	81
6611	A10	81
6612	A10	77
6613	A10	81
6614	A10	83
6615	A10	83
6616	A10	17
6617	A10	81
6618	A10	11
6619	A10	20
6620	A10	84
6621	A10	82
6622	A10	83
6623	A10	83
6624	A10	83
6625	A10	81
6626	A10	81
6627	A10	81
6628	A10	79
6629	A10	21
6630	A10	84
6631	A10	22
6632	A10	89
6633	A10	83
6634	A10	83
6635	A10	78
6636	A10	82
6637	A10	78
6638	A10	83
6639	A10	78
6640	A10	88
6641	A10	88
6642	A10	79
6643	A10	77
6644	A10	74
6645	A10	15
6646	A10	80
6647	A10	80
6648	A10	77
6649	A10	76
6650	A10	83
6651	A10	79
6652	A10	79
6653	A10	77
6654	A10	76
6655	A10	77
6656	A10	80
6657	A10	75
6658	A10	71
6659	A10	76
6660	A10	84
6661	A10	85
6662	A10	72
6663	A10	67
6664	A10	73
6665	A10	75
6666	A10	76
6667	A10	72
6668	A10	75
6669	A10	90
6670	A10	90
6671	A10	92
6672	A10	92
6673	A10	93
6674	A10	94
6675	A10	93
6676	A10	94
6677	A10	94
6678	A10	94
6679	A10	93
6680	A10	94
6681	A10	96
6682	A10	95
6683	A10	95
6684	A10	97
6685	A10	97
6686	A10	98
6687	A10	98
6688	A10	99
6689	A10	98
6690	A10	98
6691	A10	98
6692	A10	99
6693	A10	98
6694	A10	100
6695	A10	12
6696	A10	12
6697	A10	16
6698	A10	11
6699	A10	11
6700	A10	11
6701	A10	16
6702	A10	16
6703	A10	11
6704	A10	16
6705	A10	18
6706	A10	10
6707	A10	11
6708	A10	10
6709	A10	11
6710	A10	11
6711	A10	11
6712	A10	16
6713	A10	11
6714	A10	18
6715	A10	12
6716	A10	15
6717	A10	15
6718	A10	16
6719	A10	10
6720	A10	10
6721	A10	16
6722	A10	10
6723	A10	14
6724	A10	10
6725	A10	9
6726	A10	11
6727	A10	24
6728	A7	14
6729	A7	12
6730	A7	14
6731	A7	13
6732	A7	12
6733	A7	14
6734	A7	13
6735	A7	13
6736	A7	13
6737	A7	15
6738	A10	20
6739	A10	17
6740	A10	17
6741	A10	13
6742	A10	14
6743	A10	10
6744	A10	13
6745	A10	9
6746	A10	9
6747	A10	8
6748	A10	8
6749	A10	8
6750	A10	6
6751	A10	7
6752	A10	10
6753	A10	5
6754	A10	20
6755	A10	8
6756	C5	10
6757	A10	8
6758	A10	10
6759	A10	14
6760	A10	21
6761	A10	10
6762	A10	14
6763	A10	3
6764	A10	10
6765	A10	0
6766	A10	7
6767	A10	11
6768	A10	11
6769	A10	11
6770	A10	11
6771	A10	11
6772	A10	10
6773	A10	0
6774	A10	31
6775	A10	31
6776	A10	32
6777	A10	22
6778	A10	16
6779	A10	24
6780	A10	21
6781	A10	27
6782	A10	32
6783	A10	32
6784	A10	32
6785	A10	32
6786	A10	33
6787	A10	33
6788	A10	34
6789	A10	26
6790	A10	29
6791	A10	35
6792	A10	29
6793	A10	24
6794	A10	11
6795	A10	26
6796	A10	38
6797	A10	38
6798	A10	37
6799	A10	30
6800	A10	27
6801	A10	36
6802	A10	37
6803	A10	39
6804	A10	30
6805	A10	32
6806	A10	28
6807	A10	25
6808	A10	25
6809	A10	28
6810	A10	20
6811	A10	20
6812	A10	41
6813	A10	41
6814	A10	34
6815	A10	28
6816	A10	28
6817	A10	17
6818	A10	29
6819	A10	21
6820	A10	17
6821	A10	35
6822	A10	18
6823	A10	32
6824	A10	44
6825	A10	36
6826	A10	15
6827	C9	51
6828	A10	34
6829	A10	30
6830	A10	30
6831	A10	32
6832	A10	32
6833	A10	36
6834	A10	40
6835	A10	34
6836	A10	36
6837	A10	28
6838	A10	30
6839	A10	23
6840	A10	26
6841	A10	33
6842	A10	22
6843	A10	46
6844	A10	32
6845	A10	19
6846	A10	38
6847	A10	34
6848	A10	31
6849	A10	29
6850	A10	30
6851	A10	33
6852	A10	29
6853	A10	29
6854	A10	29
6855	A10	29
6856	A10	33
6857	A10	37
6858	A10	33
6859	A10	34
6860	A10	26
6861	A10	33
6862	A10	33
6863	A10	34
6864	A10	38
6865	A10	35
6866	A10	48
6867	A10	39
6868	A10	35
6869	A10	36
6870	A10	18
6871	A10	38
6872	A10	34
6873	A10	38
6874	A10	35
6875	A10	51
6876	A10	40
6877	A10	51
6878	A10	51
6879	A10	40
6880	A10	36
6881	A10	40
6882	A10	36
6883	A10	38
6884	A10	40
6885	A10	34
6886	A10	40
6887	A10	38
6888	A10	34
6889	A10	26
6890	A10	38
6891	A10	53
6892	A10	40
6893	A10	40
6894	A10	43
6895	A10	54
6896	A10	39
6897	A10	44
6898	A10	55
6899	A10	38
6900	A10	45
6901	A10	55
6902	A10	50
6903	A10	43
6904	A10	40
6905	A10	45
6906	A10	34
6907	A10	19
6908	A10	41
6909	A10	41
6910	A10	50
6911	A10	22
6912	A10	37
6913	A10	37
6914	A10	42
6915	A10	38
6916	A10	46
6917	A10	47
6918	A10	42
6919	A10	39
6920	A10	31
6921	A10	46
6922	A10	41
6923	A10	14
6924	A10	45
6925	A10	33
6926	A10	58
6927	A10	42
6928	A10	51
6929	A10	36
6930	A10	42
6931	A10	36
6932	A10	47
6933	A10	37
6934	A10	37
6935	A10	37
6936	A10	27
6937	A10	35
6938	A10	27
6939	A10	41
6940	A10	18
6941	A10	36
6942	A10	37
6943	A10	37
6944	A10	32
6945	A10	35
6946	A10	45
6947	A10	45
6948	A10	15
6949	A10	39
6950	A10	41
6951	A10	41
6952	A10	41
6953	A10	12
6954	A10	39
6955	A10	54
6956	C3	61
6957	C5	34
6958	C3	52
6959	C3	79
6960	C4	67
6961	C3	86
6962	C1	9
6963	C7	28
6964	C5	15
6965	C9	60
6966	C9	68
6967	A10	49
6968	C9	67
6969	C9	74
6970	C9	74
6971	C9	68
6972	C9	69
6973	C9	72
6974	C9	66
6975	C9	71
6976	C9	71
6977	C9	67
6978	C9	77
6979	C9	75
6980	C9	75
6981	C9	74
6982	C9	71
6983	C9	69
6984	C9	69
6985	C9	68
6986	C9	54
6987	C9	62
6988	C9	59
6989	C9	63
6990	C9	56
6991	C9	70
6992	C9	70
6993	C9	55
6994	C9	72
6995	C9	72
6996	C9	72
6997	C9	78
6998	C9	69
6999	C9	61
7000	C9	56
7001	C9	63
7002	C4	69
7003	C4	62
7004	C4	62
7005	A4	73
7006	C4	71
7007	C4	65
7008	C4	69
7009	C4	77
7010	C4	70
7011	C4	77
7012	C4	61
7013	C4	76
7014	C4	59
7015	C4	71
7016	C4	70
7017	C4	82
7018	A4	77
7019	A5	33
7020	C4	71
7021	C4	72
7022	C4	43
7023	C7	22
7024	C7	18
7025	C7	35
7026	C7	18
7027	C7	23
7028	C7	24
7029	C7	24
7030	C7	24
7031	C7	22
7032	C7	22
7033	C7	22
7034	C5	44
7035	A5	55
7036	C9	29
7037	C9	39
7038	C5	83
7039	C5	78
7040	A8	2
7041	A5	59
7042	A5	62
7043	C5	57
7044	C5	57
7045	C3	63
7046	C3	63
7047	C3	66
7048	C3	71
7049	C3	48
7050	C3	71
7051	C3	61
7052	C3	61
7053	C3	61
7054	C5	48
7055	C5	58
7056	C3	85
7057	C3	83
7058	C7	36
7059	C7	51
7060	C7	59
7061	C7	46
7062	C7	64
7063	C7	64
7064	C7	55
7065	C7	45
7066	C7	51
7067	C7	45
7068	C7	54
7069	A6	62
7070	C7	56
7071	C7	65
7072	C7	65
7073	C7	65
7074	C7	54
7075	C7	76
7076	C7	76
7077	C7	76
7078	C7	54
7079	C7	56
7080	C7	56
7081	C7	46
7082	C7	65
7083	C7	65
7084	C7	65
7085	C7	65
7086	C7	65
7087	C7	65
7088	C7	65
7089	C7	65
7090	C7	76
7091	C7	76
7092	C7	57
7093	C7	48
7094	C7	77
7095	C7	55
7096	C7	55
7097	C7	54
7098	C7	62
7099	C7	63
7100	C7	55
7101	C7	55
7102	C7	55
7103	C7	50
7104	C7	53
7105	C8	2
7106	C8	0
7107	C8	2
7108	C7	43
7109	C7	43
7110	C7	33
7111	C7	37
7112	C7	43
7113	C7	52
7114	C7	42
7115	C7	59
