Index	Chromosome	Position
4898	A7	80
4925	A7	80
4867	A7	81
4918	A7	81
4920	A7	81
4921	A7	81
4926	A7	81
4929	A7	81
4930	A7	81
4964	A7	81
4878	A7	82
4899	A7	82
4908	A7	82
4893	A7	83
4895	A7	83
4902	A7	83
4917	A7	83
4935	A7	83
4936	A7	83
4938	A7	84
12116	A7	84
4913	A7	85
4916	A7	85
4928	A7	85
4932	A7	85
4941	A7	85
4960	A7	85
4961	A7	85
4937	A7	86
4940	A7	86
4946	A7	86
4933	A7	87
4942	A7	87
4959	A7	87
4973	A7	87
4939	A7	88
4943	A7	88
4945	A7	89
4948	A7	89
4958	A7	89
4944	A7	90
4949	A7	90
4965	A7	90
4976	A7	90
4978	A7	90
4931	A7	91
4950	A7	91
4955	A7	91
5015	A7	91
4947	A7	92
4951	A7	92
4952	A7	92
4953	A7	92
4954	A7	92
4956	A7	92
4957	A7	92
4963	A7	92
4974	A7	92
4994	A7	92
4996	A7	92
4971	A7	93
4975	A7	93
4993	A7	93
4966	A7	94
4967	A7	94
4968	A7	94
4970	A7	94
4977	A7	94
4980	A7	94
4997	A7	94
5213	A7	94
4969	A7	95
4981	A7	95
4984	A7	95
4985	A7	95
4987	A7	95
4988	A7	95
4991	A7	95
4979	A7	96
4982	A7	96
4983	A7	96
4986	A7	96
4989	A7	96
4990	A7	96
4992	A7	96
4995	A7	97
4998	A7	97
5000	A7	97
5001	A7	97
5002	A7	97
5003	A7	97
5005	A7	97
5006	A7	97
5007	A7	97
5008	A7	97
5004	A7	98
5016	A7	98
5021	A7	98
5022	A7	98
5009	A7	99
5010	A7	99
5011	A7	99
5012	A7	99
5013	A7	99
5014	A7	99
5017	A7	99
5018	A7	99
5019	A7	99
5020	A7	99
5024	A7	99
5023	A7	100
5688	A8	1
5716	A8	1
5729	A8	1
5730	A8	1
5751	A8	1
5753	A8	1
5771	A8	2
5783	A8	2
7040	A8	2
5305	A8	3
5315	A8	3
5781	A8	3
5782	A8	3
5307	A8	4
5310	A8	4
5421	A8	4
5757	A8	4
5759	A8	4
9744	A8	4
9745	A8	4
13680	A8	4
5320	A8	5
5332	A8	5
5333	A8	5
5793	A8	5
5787	A8	6
5669	A8	7
5736	A8	7
5775	A8	7
5445	A8	8
5446	A8	8
5675	A8	8
5676	A8	8
5680	A8	8
5762	A8	8
5667	A8	9
5681	A8	9
5682	A8	9
5686	A8	9
5689	A8	9
5703	A8	9
5788	A8	9
13665	A8	9
5668	A8	10
5670	A8	10
5671	A8	10
5674	A8	10
5683	A8	10
5684	A8	10
5687	A8	10
5691	A8	10
5692	A8	10
5693	A8	10
5694	A8	10
5697	A8	10
5735	A8	10
8060	A8	10
13651	A8	10
5672	A8	11
5673	A8	11
5677	A8	11
5679	A8	11
5685	A8	11
5690	A8	11
5695	A8	11
5696	A8	11
5698	A8	11
5700	A8	11
5701	A8	11
5702	A8	11
5706	A8	11
5707	A8	11
5708	A8	11
5709	A8	11
5728	A8	11
5733	A8	11
5738	A8	11
5740	A8	11
5704	A8	12
5705	A8	12
5732	A8	12
5737	A8	12
5739	A8	12
5741	A8	12
5748	A8	12
5749	A8	12
5750	A8	12
5752	A8	12
13655	A8	12
5309	A8	13
5678	A8	13
5714	A8	13
5715	A8	13
5720	A8	13
5721	A8	13
5722	A8	13
5723	A8	13
5731	A8	13
5766	A8	13
5710	A8	14
5711	A8	14
5712	A8	14
5713	A8	14
5718	A8	14
5719	A8	14
5726	A8	14
5734	A8	14
5754	A8	14
5772	A8	14
5773	A8	14
5774	A8	14
5776	A8	14
5778	A8	14
5784	A8	14
5786	A8	14
5699	A8	15
5717	A8	15
5724	A8	15
5747	A8	15
5777	A8	15
5779	A8	15
5304	A8	16
5725	A8	16
5764	A8	16
5785	A8	16
5789	A8	16
5792	A8	16
5796	A8	16
5798	A8	16
5801	A8	16
12304	A8	16
5742	A8	17
5755	A8	17
5758	A8	17
5760	A8	17
5790	A8	17
5791	A8	17
5794	A8	17
5799	A8	17
5800	A8	17
13649	A8	17
5318	A8	18
5323	A8	18
5761	A8	18
5765	A8	18
5780	A8	18
5797	A8	18
5808	A8	18
5767	A8	19
5769	A8	19
5806	A8	19
5807	A8	19
5810	A8	19
5303	A8	20
5306	A8	20
5312	A8	20
5313	A8	20
5345	A8	20
5346	A8	20
5727	A8	20
5756	A8	20
5768	A8	20
5809	A8	20
5344	A8	21
5331	A8	22
5326	A8	23
5802	A8	23
5803	A8	23
5316	A8	24
5770	A8	24
5805	A8	24
5308	A8	25
5314	A8	25
5317	A8	25
5319	A8	25
5321	A8	25
5324	A8	25
5347	A8	25
5353	A8	26
5327	A8	27
5358	A8	27
5339	A8	28
13708	A8	28
5795	A8	29
5328	A8	30
5330	A8	30
5338	A8	30
5383	A8	30
5763	A8	30
5804	A8	30
5349	A8	31
5352	A8	31
7487	A8	31
5329	A8	32
5356	A8	32
11511	A8	32
5311	A8	33
5336	A8	33
5337	A8	33
5341	A8	33
5342	A8	33
5343	A8	33
5350	A8	33
5355	A8	33
5362	A8	33
5408	A8	33
5334	A8	34
5335	A8	34
5340	A8	34
5354	A8	34
5361	A8	34
5376	A8	34
5385	A8	34
5322	A8	35
5363	A8	35
5380	A8	35
10201	A8	35
5359	A8	36
5365	A8	36
5373	A8	36
5357	A8	37
5360	A8	37
5370	A8	37
5371	A8	37
5374	A8	37
5381	A8	37
5405	A8	37
5416	A8	37
10215	A8	37
5375	A8	38
5392	A8	38
5351	A8	39
5372	A8	39
5382	A8	39
5393	A8	39
5364	A8	40
5367	A8	40
5368	A8	40
5377	A8	40
5378	A8	40
5384	A8	40
5390	A8	40
5369	A8	41
5386	A8	41
5399	A8	41
5494	A8	41
5366	A8	42
5387	A8	42
5396	A8	42
5452	A8	42
5400	A8	43
5401	A8	43
5410	A8	43
5411	A8	43
5397	A8	44
5402	A8	44
5414	A8	44
5407	A8	45
5433	A8	45
5403	A8	46
5409	A8	46
5412	A8	46
5413	A8	46
5422	A8	46
5426	A8	46
5431	A8	46
5394	A8	47
5404	A8	47
5418	A8	47
5423	A8	47
5427	A8	47
5429	A8	47
5432	A8	47
5434	A8	47
5435	A8	47
5436	A8	47
3723	A8	48
5398	A8	48
5388	A8	49
5391	A8	49
5428	A8	49
5448	A8	49
5450	A8	49
5395	A8	50
5415	A8	50
5420	A8	50
5438	A8	50
5440	A8	50
5442	A8	50
5456	A8	50
5490	A8	50
13684	A8	50
5424	A8	51
5425	A8	51
5437	A8	51
5449	A8	51
5460	A8	51
5483	A8	51
13033	A8	51
5406	A8	52
5419	A8	52
5430	A8	52
5451	A8	52
5458	A8	52
5459	A8	52
5417	A8	53
5454	A8	53
5481	A8	53
5441	A8	54
5453	A8	54
5467	A8	54
5468	A8	54
5469	A8	54
5464	A8	55
5470	A8	55
5477	A8	55
5484	A8	55
5504	A8	55
5474	A8	56
5485	A8	56
5497	A8	56
5507	A8	56
5443	A8	57
5480	A8	57
5592	A8	57
5593	A8	57
5488	A8	58
5461	A8	59
5462	A8	59
5476	A8	59
5489	A8	59
5495	A8	59
10411	A8	59
10421	A8	59
5466	A8	60
5499	A8	60
5559	A8	60
13318	A8	60
3727	A8	61
5439	A8	61
5447	A8	61
8586	A8	61
5457	A8	62
5463	A8	62
5486	A8	62
5516	A8	62
5535	A8	62
5605	A8	62
5471	A8	63
5472	A8	63
5482	A8	63
5505	A8	63
5512	A8	63
5514	A8	63
5517	A8	63
5532	A8	63
5550	A8	63
5552	A8	63
5455	A8	64
5487	A8	64
5498	A8	64
5525	A8	64
5528	A8	64
5533	A8	64
5543	A8	64
5545	A8	64
5546	A8	64
5548	A8	64
5560	A8	64
5562	A8	64
5564	A8	64
5465	A8	65
5521	A8	65
5529	A8	65
5536	A8	65
5553	A8	65
5561	A8	65
5501	A8	66
5515	A8	66
5540	A8	66
5541	A8	66
5565	A8	66
5479	A8	67
5510	A8	67
5511	A8	67
5526	A8	67
5527	A8	67
5563	A8	67
5568	A8	67
5585	A8	67
5522	A8	68
5551	A8	68
5569	A8	68
5573	A8	68
5530	A8	69
12408	A8	69
5491	A8	70
5492	A8	70
5513	A8	70
5523	A8	70
5554	A8	70
5556	A8	70
5557	A8	70
5558	A8	70
5570	A8	70
5574	A8	70
5578	A8	70
5500	A8	71
5502	A8	71
5506	A8	71
5508	A8	71
5537	A8	71
5542	A8	71
5587	A8	71
5444	A8	72
5520	A8	72
5538	A8	72
5539	A8	72
5544	A8	72
5549	A8	72
5555	A8	72
5575	A8	72
5581	A8	72
5582	A8	72
5524	A8	73
5531	A8	73
5534	A8	73
5576	A8	73
5583	A8	73
5589	A8	73
5600	A8	73
5603	A8	73
5503	A8	74
5518	A8	74
5519	A8	74
5596	A8	74
11433	A8	74
5473	A8	75
5475	A8	75
5547	A8	75
5613	A8	75
5478	A8	76
5493	A8	77
5566	A8	77
5567	A8	77
5572	A8	77
5579	A8	77
5580	A8	77
5598	A8	77
8889	A8	77
3726	A8	78
5577	A8	78
5590	A8	78
5594	A8	78
5601	A8	78
5602	A8	78
5606	A8	78
5591	A8	79
5604	A8	79
5636	A8	80
5597	A8	81
5607	A8	81
5608	A8	81
5584	A8	82
5586	A8	82
5588	A8	82
5621	A8	82
5626	A8	83
5609	A8	84
5611	A8	84
5618	A8	84
5620	A8	84
13700	A8	84
5571	A8	85
5595	A8	85
5599	A8	85
5623	A8	85
5624	A8	85
5625	A8	85
5627	A8	85
5628	A8	85
5632	A8	85
5637	A8	86
5659	A8	86
12769	A8	86
5612	A8	87
12768	A8	87
5616	A8	88
5617	A8	88
5635	A8	88
5629	A8	89
5633	A8	89
5639	A8	89
5650	A8	89
5655	A8	89
5657	A8	89
13433	A8	89
5610	A8	90
5614	A8	90
5615	A8	90
5622	A8	90
5648	A8	90
5652	A8	90
5653	A8	90
5660	A8	90
5663	A8	90
5665	A8	90
5666	A8	90
5619	A8	91
5631	A8	91
5634	A8	91
5649	A8	91
5645	A8	92
5646	A8	92
5647	A8	92
8879	A8	92
5630	A8	93
5638	A8	93
5651	A8	93
5643	A8	95
5644	A8	95
5641	A8	96
5640	A8	97
5642	A8	97
5656	A8	97
5658	A8	97
5662	A8	98
5664	A8	98
5661	A8	99
6302	A9	1
429	A9	2
431	A9	2
13589	A9	2
421	A9	3
7476	A9	3
418	A9	4
419	A9	4
420	A9	4
5936	A9	4
428	A9	5
6257	A9	5
6262	A9	5
6263	A9	5
6265	A9	5
6284	A9	5
423	A9	6
430	A9	6
432	A9	6
5818	A9	6
5858	A9	6
5935	A9	6
6256	A9	6
6261	A9	6
6269	A9	6
6283	A9	6
6289	A9	6
425	A9	7
427	A9	7
5836	A9	7
6255	A9	7
6274	A9	7
6290	A9	7
6291	A9	7
7477	A9	7
422	A9	8
426	A9	8
6070	A9	8
5814	A9	9
6307	A9	9
6320	A9	9
10604	A9	9
12959	A9	9
5940	A9	10
6281	A9	10
5892	A9	11
5932	A9	11
5997	A9	11
6301	A9	11
5880	A9	12
5899	A9	12
5906	A9	12
5908	A9	12
668	A9	13
5816	A9	13
5909	A9	13
10607	A9	13
5992	A9	14
6151	A9	14
5870	A9	15
5912	A9	15
5915	A9	15
5927	A9	15
5931	A9	15
5999	A9	15
6223	A9	15
6250	A9	15
5855	A9	16
5886	A9	16
5887	A9	16
5898	A9	16
6224	A9	16
5876	A9	17
5904	A9	17
6175	A9	17
6220	A9	17
13631	A9	17
13632	A9	17
5879	A9	18
5881	A9	18
6088	A9	18
6128	A9	18
6229	A9	18
6230	A9	18
6244	A9	18
6248	A9	18
6264	A9	18
673	A9	19
674	A9	19
5890	A9	19
6082	A9	19
6106	A9	19
6231	A9	19
6260	A9	19
10500	A9	19
5869	A9	20
6271	A9	20
10501	A9	20
5866	A9	21
6071	A9	21
6227	A9	21
5865	A9	23
6083	A9	23
6219	A9	23
6270	A9	23
5838	A9	24
5878	A9	24
6215	A9	24
6222	A9	24
6226	A9	24
10404	A9	24
12999	A9	24
13057	A9	24
13578	A9	24
670	A9	25
5863	A9	25
5864	A9	25
6216	A9	25
6221	A9	25
6225	A9	25
6232	A9	25
6246	A9	25
5849	A9	26
5852	A9	26
5859	A9	26
6217	A9	26
6245	A9	26
6252	A9	26
6306	A9	26
12326	A9	26
10495	A9	27
672	A9	28
5812	A9	28
5843	A9	28
6218	A9	28
6312	A9	28
6313	A9	28
6314	A9	28
5840	A9	29
5871	A9	29
5872	A9	29
5875	A9	29
5930	A9	29
5933	A9	29
6228	A9	29
5837	A9	30
5862	A9	30
5868	A9	30
6253	A9	30
11097	A9	30
5813	A9	31
5846	A9	31
6292	A9	31
5819	A9	32
5874	A9	32
6304	A9	32
2864	A9	33
5844	A9	33
5845	A9	33
5851	A9	33
6251	A9	33
6254	A9	33
6297	A9	34
5815	A9	35
5850	A9	35
6268	A9	35
6282	A9	35
5817	A9	36
5820	A9	36
5822	A9	36
5825	A9	36
5848	A9	36
6247	A9	36
6278	A9	36
6279	A9	36
5839	A9	37
5841	A9	37
5884	A9	37
5885	A9	37
5891	A9	37
6305	A9	37
6308	A9	37
6310	A9	37
6311	A9	37
6319	A9	37
6321	A9	37
878	A9	38
6267	A9	38
6295	A9	38
5828	A9	39
5834	A9	39
5847	A9	39
5873	A9	39
6266	A9	39
6272	A9	39
6298	A9	39
6299	A9	39
10986	A9	39
5821	A9	40
5823	A9	40
5824	A9	40
5867	A9	40
6280	A9	40
6293	A9	40
6300	A9	40
6315	A9	40
5861	A9	41
6276	A9	41
6294	A9	41
6296	A9	42
6316	A9	42
5126	A9	43
5827	A9	43
5829	A9	43
5854	A9	43
5913	A9	43
5918	A9	43
5921	A9	43
5939	A9	43
6285	A9	43
6303	A9	43
5842	A9	44
5853	A9	44
5894	A9	44
5949	A9	44
13061	A9	44
13672	A9	44
13682	A9	44
5127	A9	45
6259	A9	45
6309	A9	45
5883	A9	46
5914	A9	46
5916	A9	46
5919	A9	46
5920	A9	46
6275	A9	46
6286	A9	46
5830	A9	47
5835	A9	47
5944	A9	47
5947	A9	47
6277	A9	47
10161	A9	47
5811	A9	48
5831	A9	48
5877	A9	48
5893	A9	48
5895	A9	48
5910	A9	48
5937	A9	48
5941	A9	48
5942	A9	48
13648	A9	48
5897	A9	49
5911	A9	49
5926	A9	49
5922	A9	50
5924	A9	50
5826	A9	51
5832	A9	51
5889	A9	51
5917	A9	51
5952	A9	51
5956	A9	51
11096	A9	51
6318	A9	52
11354	A9	52
5925	A9	53
5928	A9	53
5948	A9	53
5900	A9	54
5923	A9	54
5929	A9	54
9829	A9	54
5888	A9	55
5896	A9	55
5901	A9	55
5934	A9	55
5986	A9	55
5882	A9	56
5938	A9	57
5966	A9	57
5955	A9	58
5963	A9	58
5856	A9	59
5958	A9	59
5960	A9	59
6273	A9	59
13669	A9	59
5957	A9	60
5968	A9	60
6288	A9	60
5833	A9	61
5965	A9	61
5979	A9	61
3239	A9	62
5943	A9	62
5946	A9	62
5959	A9	62
5961	A9	62
5962	A9	62
12036	A9	62
12644	A9	62
3238	A9	63
3243	A9	63
5950	A9	63
5951	A9	63
5954	A9	63
5972	A9	63
9791	A9	63
3242	A9	64
5964	A9	64
5973	A9	64
5974	A9	64
5985	A9	64
5987	A9	64
5988	A9	64
5993	A9	64
6317	A9	64
5975	A9	65
5976	A9	65
5977	A9	65
5984	A9	65
5969	A9	66
5970	A9	66
5971	A9	66
5980	A9	66
5981	A9	66
5983	A9	66
12709	A9	66
5953	A9	67
5982	A9	67
5995	A9	67
5996	A9	67
6001	A9	67
5990	A9	68
9813	A9	68
5978	A9	69
5994	A9	69
6012	A9	70
5989	A9	71
5998	A9	71
6003	A9	71
6004	A9	71
6006	A9	71
6009	A9	71
6002	A9	72
6010	A9	72
6258	A9	72
6008	A9	73
6019	A9	73
6020	A9	73
6013	A9	74
6005	A9	75
6015	A9	75
6029	A9	75
6031	A9	75
6034	A9	75
6036	A9	75
6046	A9	75
9082	A9	75
6007	A9	76
6011	A9	76
6032	A9	76
6044	A9	76
6051	A9	76
6014	A9	77
6017	A9	77
6025	A9	77
6045	A9	77
6050	A9	77
6068	A9	77
9039	A9	77
6016	A9	78
6018	A9	78
6021	A9	78
6022	A9	78
6026	A9	78
6027	A9	78
6033	A9	78
6038	A9	78
6043	A9	78
6049	A9	78
6054	A9	78
6055	A9	78
6056	A9	78
6023	A9	79
6037	A9	79
6041	A9	79
6047	A9	79
6053	A9	79
6057	A9	79
6058	A9	79
6063	A9	79
6024	A9	80
6030	A9	80
6035	A9	80
6039	A9	80
6040	A9	80
6042	A9	80
6048	A9	80
6052	A9	80
8758	A9	80
6061	A9	81
6067	A9	81
6069	A9	81
6075	A9	81
6076	A9	81
6078	A9	81
6087	A9	81
6089	A9	81
6090	A9	81
9058	A9	81
6059	A9	82
6060	A9	82
6062	A9	82
6092	A9	82
6094	A9	82
6097	A9	82
6098	A9	82
6099	A9	82
6100	A9	82
6101	A9	82
6102	A9	82
6064	A9	83
6065	A9	83
6066	A9	83
6074	A9	83
6084	A9	83
6095	A9	83
6103	A9	83
6104	A9	83
6107	A9	83
6108	A9	83
6109	A9	83
6110	A9	83
6115	A9	83
5991	A9	84
6073	A9	84
6079	A9	84
6080	A9	84
6085	A9	84
6086	A9	84
6096	A9	84
6105	A9	84
6111	A9	84
6113	A9	84
6114	A9	84
6077	A9	85
6081	A9	85
6091	A9	85
6112	A9	85
6116	A9	85
6121	A9	85
6126	A9	85
6240	A9	85
6093	A9	86
6117	A9	86
6241	A9	86
6243	A9	86
8648	A9	86
13704	A9	86
6118	A9	87
6120	A9	87
6122	A9	87
6236	A9	87
6237	A9	87
6239	A9	87
9356	A9	87
9363	A9	87
6123	A9	88
6124	A9	88
6125	A9	88
6130	A9	88
6131	A9	88
6134	A9	88
6136	A9	88
6138	A9	88
6144	A9	88
6148	A9	88
6157	A9	88
6159	A9	88
6238	A9	88
6242	A9	88
6072	A9	89
6119	A9	89
6129	A9	89
6132	A9	89
6143	A9	89
6145	A9	89
6154	A9	89
6155	A9	89
6161	A9	89
6167	A9	89
6233	A9	89
6235	A9	89
9343	A9	89
6127	A9	90
6137	A9	90
6140	A9	90
6141	A9	90
6142	A9	90
6146	A9	90
6147	A9	90
6153	A9	90
6162	A9	90
6173	A9	90
6212	A9	90
6139	A9	91
6149	A9	91
6150	A9	91
6152	A9	91
6156	A9	91
6158	A9	91
6160	A9	91
6163	A9	91
6164	A9	91
6165	A9	91
6166	A9	91
6174	A9	91
6169	A9	92
6170	A9	92
6171	A9	92
6172	A9	92
6135	A9	94
6179	A9	94
6180	A9	94
6176	A9	95
6177	A9	95
6178	A9	95
6181	A9	95
6182	A9	95
9364	A9	95
6183	A9	96
6185	A9	96
6184	A9	97
6186	A9	97
6187	A9	97
6188	A9	97
6189	A9	97
6190	A9	97
6191	A9	97
6192	A9	97
6193	A9	97
6194	A9	97
6196	A9	97
6197	A9	97
12601	A9	97
12602	A9	97
12609	A9	97
6203	A9	98
6204	A9	98
6205	A9	98
6206	A9	98
6207	A9	98
6208	A9	98
9139	A9	98
9140	A9	98
6198	A9	99
6199	A9	99
6200	A9	99
6201	A9	99
6202	A9	99
6209	A9	99
6210	A9	99
6211	A9	99
6213	A9	100
6214	A9	100
8050	A9	100
6765	A10	0
6773	A10	0
6763	A10	3
6753	A10	5
6750	A10	6
6751	A10	7
6766	A10	7
13711	A10	7
6747	A10	8
6748	A10	8
6749	A10	8
6755	A10	8
6757	A10	8
6322	A10	9
6725	A10	9
6745	A10	9
6746	A10	9
6465	A10	10
6706	A10	10
6708	A10	10
6719	A10	10
6720	A10	10
6722	A10	10
6724	A10	10
6743	A10	10
6752	A10	10
6758	A10	10
6761	A10	10
6764	A10	10
6772	A10	10
6503	A10	11
6618	A10	11
6698	A10	11
6699	A10	11
6700	A10	11
6703	A10	11
6707	A10	11
6709	A10	11
6710	A10	11
6711	A10	11
6713	A10	11
6726	A10	11
6767	A10	11
6768	A10	11
6769	A10	11
6770	A10	11
6771	A10	11
6794	A10	11
9250	A10	11
9265	A10	11
6695	A10	12
6696	A10	12
6715	A10	12
6953	A10	12
6526	A10	13
6545	A10	13
6560	A10	13
6741	A10	13
6744	A10	13
6381	A10	14
6402	A10	14
6423	A10	14
6424	A10	14
6723	A10	14
6742	A10	14
6759	A10	14
6762	A10	14
6923	A10	14
6645	A10	15
6716	A10	15
6717	A10	15
6826	A10	15
6948	A10	15
6401	A10	16
6528	A10	16
6544	A10	16
6697	A10	16
6701	A10	16
6702	A10	16
6704	A10	16
6712	A10	16
6718	A10	16
6721	A10	16
6778	A10	16
9277	A10	16
963	A10	17
6388	A10	17
6416	A10	17
6616	A10	17
6739	A10	17
6740	A10	17
6817	A10	17
6820	A10	17
13609	A10	17
13610	A10	17
13612	A10	17
13614	A10	17
13657	A10	17
13658	A10	17
13659	A10	17
6419	A10	18
6443	A10	18
6561	A10	18
6705	A10	18
6714	A10	18
6822	A10	18
6870	A10	18
6940	A10	18
2551	A10	19
6845	A10	19
6907	A10	19
9633	A10	19
6619	A10	20
6738	A10	20
6754	A10	20
6810	A10	20
6811	A10	20
2550	A10	21
6418	A10	21
6629	A10	21
6760	A10	21
6780	A10	21
6819	A10	21
13679	A10	21
209	A10	22
6631	A10	22
6777	A10	22
6842	A10	22
6911	A10	22
13611	A10	22
13613	A10	22
13673	A10	22
203	A10	23
211	A10	23
6839	A10	23
198	A10	24
202	A10	24
6727	A10	24
6779	A10	24
6793	A10	24
13644	A10	24
208	A10	25
212	A10	25
6807	A10	25
6808	A10	25
207	A10	26
6789	A10	26
6795	A10	26
6840	A10	26
6860	A10	26
6889	A10	26
6781	A10	27
6800	A10	27
6936	A10	27
6938	A10	27
210	A10	28
6806	A10	28
6809	A10	28
6815	A10	28
6816	A10	28
6837	A10	28
204	A10	29
205	A10	29
6790	A10	29
6792	A10	29
6818	A10	29
6849	A10	29
6852	A10	29
6853	A10	29
6854	A10	29
6855	A10	29
196	A10	30
6363	A10	30
6799	A10	30
6804	A10	30
6829	A10	30
6830	A10	30
6838	A10	30
6850	A10	30
194	A10	31
6774	A10	31
6775	A10	31
6848	A10	31
6920	A10	31
199	A10	32
6347	A10	32
6776	A10	32
6782	A10	32
6783	A10	32
6784	A10	32
6785	A10	32
6805	A10	32
6823	A10	32
6831	A10	32
6832	A10	32
6844	A10	32
6944	A10	32
6324	A10	33
6336	A10	33
6786	A10	33
6787	A10	33
6841	A10	33
6851	A10	33
6856	A10	33
6858	A10	33
6861	A10	33
6862	A10	33
6925	A10	33
10988	A10	33
6342	A10	34
6788	A10	34
6814	A10	34
6828	A10	34
6835	A10	34
6847	A10	34
6859	A10	34
6863	A10	34
6872	A10	34
6885	A10	34
6888	A10	34
6906	A10	34
6328	A10	35
6791	A10	35
6821	A10	35
6865	A10	35
6868	A10	35
6874	A10	35
6937	A10	35
6945	A10	35
6339	A10	36
6372	A10	36
6801	A10	36
6825	A10	36
6833	A10	36
6836	A10	36
6869	A10	36
6880	A10	36
6882	A10	36
6929	A10	36
6931	A10	36
6941	A10	36
7883	A10	36
964	A10	37
5745	A10	37
6323	A10	37
6345	A10	37
6366	A10	37
6798	A10	37
6802	A10	37
6857	A10	37
6912	A10	37
6913	A10	37
6933	A10	37
6934	A10	37
6935	A10	37
6942	A10	37
6943	A10	37
6333	A10	38
6362	A10	38
6373	A10	38
6454	A10	38
6796	A10	38
6797	A10	38
6846	A10	38
6864	A10	38
6871	A10	38
6873	A10	38
6883	A10	38
6887	A10	38
6890	A10	38
6899	A10	38
6915	A10	38
5743	A10	39
6327	A10	39
6335	A10	39
6375	A10	39
6448	A10	39
6803	A10	39
6867	A10	39
6896	A10	39
6919	A10	39
6949	A10	39
6954	A10	39
10142	A10	39
12436	A10	39
13660	A10	39
6346	A10	40
6353	A10	40
6383	A10	40
6834	A10	40
6876	A10	40
6879	A10	40
6881	A10	40
6884	A10	40
6886	A10	40
6892	A10	40
6893	A10	40
6904	A10	40
6325	A10	41
6332	A10	41
6812	A10	41
6813	A10	41
6908	A10	41
6909	A10	41
6922	A10	41
6939	A10	41
6950	A10	41
6951	A10	41
6952	A10	41
7882	A10	41
8069	A10	41
6329	A10	42
6351	A10	42
6355	A10	42
6914	A10	42
6918	A10	42
6927	A10	42
6930	A10	42
6356	A10	43
6377	A10	43
6450	A10	43
6894	A10	43
6903	A10	43
11004	A10	43
5746	A10	44
6326	A10	44
6824	A10	44
6897	A10	44
5744	A10	45
6330	A10	45
6349	A10	45
6900	A10	45
6905	A10	45
6924	A10	45
6946	A10	45
6947	A10	45
6334	A10	46
6386	A10	46
6390	A10	46
6843	A10	46
6916	A10	46
6921	A10	46
6338	A10	47
6340	A10	47
6343	A10	47
6360	A10	47
6453	A10	47
6917	A10	47
6932	A10	47
12095	A10	47
6348	A10	48
6350	A10	48
6352	A10	48
6361	A10	48
6365	A10	48
6368	A10	48
6374	A10	48
6380	A10	48
6384	A10	48
6474	A10	48
6475	A10	48
6866	A10	48
965	A10	49
6331	A10	49
6344	A10	49
6389	A10	49
6469	A10	49
6967	A10	49
6460	A10	50
6464	A10	50
6902	A10	50
6910	A10	50
6354	A10	51
6369	A10	51
6370	A10	51
6378	A10	51
6379	A10	51
6459	A10	51
6467	A10	51
6472	A10	51
6483	A10	51
6875	A10	51
6877	A10	51
6878	A10	51
6928	A10	51
9126	A10	51
13115	A10	51
6382	A10	52
6387	A10	52
6392	A10	52
6451	A10	52
6466	A10	52
6470	A10	52
6371	A10	53
6393	A10	53
6444	A10	53
6461	A10	53
6485	A10	53
6891	A10	53
6445	A10	54
6462	A10	54
6487	A10	54
6488	A10	54
6507	A10	54
6895	A10	54
6955	A10	54
6446	A10	55
6447	A10	55
6486	A10	55
6502	A10	55
6898	A10	55
6901	A10	55
9127	A10	55
6358	A10	56
6359	A10	56
6458	A10	56
6476	A10	56
6482	A10	56
6367	A10	57
6463	A10	57
6471	A10	57
6473	A10	57
6478	A10	57
6479	A10	57
6481	A10	57
6484	A10	57
6489	A10	57
6493	A10	57
6494	A10	57
6523	A10	57
12832	A10	57
6457	A10	58
6490	A10	58
6492	A10	58
6926	A10	58
6376	A10	59
6455	A10	59
6385	A10	60
6391	A10	60
6449	A10	60
6452	A10	60
6512	A10	60
6514	A10	60
6539	A10	60
6477	A10	61
6491	A10	61
6495	A10	61
6497	A10	61
6513	A10	61
6515	A10	61
6500	A10	62
6501	A10	62
6504	A10	62
6531	A10	62
6516	A10	63
6521	A10	63
12827	A10	63
6337	A10	64
6541	A10	64
6556	A10	64
6341	A10	65
6468	A10	65
6505	A10	65
6518	A10	65
6554	A10	65
10157	A10	65
6357	A10	66
6480	A10	66
6510	A10	66
6520	A10	66
6522	A10	66
6532	A10	66
6533	A10	66
6534	A10	66
10183	A10	66
6558	A10	67
6569	A10	67
6663	A10	67
6496	A10	68
6506	A10	68
6509	A10	68
6524	A10	68
6525	A10	68
6527	A10	68
6538	A10	68
6540	A10	68
6542	A10	68
6543	A10	68
6499	A10	69
6519	A10	69
6535	A10	69
6547	A10	69
6576	A10	69
6508	A10	70
6537	A10	71
6546	A10	71
6552	A10	71
6555	A10	71
6563	A10	71
6658	A10	71
10182	A10	71
6456	A10	72
6517	A10	72
6550	A10	72
6553	A10	72
6557	A10	72
6564	A10	72
6662	A10	72
6667	A10	72
6498	A10	73
6536	A10	73
6549	A10	73
6559	A10	73
6664	A10	73
6566	A10	74
6570	A10	74
6574	A10	74
6577	A10	74
6644	A10	74
10773	A10	74
6657	A10	75
6665	A10	75
6668	A10	75
6530	A10	76
6551	A10	76
6568	A10	76
6572	A10	76
6649	A10	76
6654	A10	76
6659	A10	76
6666	A10	76
6511	A10	77
6548	A10	77
6571	A10	77
6575	A10	77
6578	A10	77
6612	A10	77
6643	A10	77
6648	A10	77
6653	A10	77
6655	A10	77
6562	A10	78
6635	A10	78
